timestamp,bin_start,bin_end,src_ip,dst_ip,count,total_bytes,flag_type
1257354000000000,1257354000000000,1257357600000000,79.239.45.99,172.28.194.88,3,222,SYN
1257354000000000,1257354000000000,1257357600000000,172.28.194.88,79.239.45.99,3,180,RST+ACK
1257354000000000,1257354000000000,1257357600000000,49.232.95.127,172.28.97.169,4,240,RST+ACK
1257354000000000,1257354000000000,1257357600000000,172.28.9.211,40.112.195.63,1,74,SYN
1257354000000000,1257354000000000,1257357600000000,40.112.195.63,172.28.9.211,1,74,SYN+ACK
1257354000000000,1257354000000000,1257357600000000,172.28.9.211,40.112.195.63,186,275812,ACK
1257354000000000,1257354000000000,1257357600000000,172.28.9.211,40.112.195.63,50,44594,PSH+ACK
1257354000000000,1257354000000000,1257357600000000,40.112.195.63,172.28.9.211,98,6468,ACK
1257354000000000,1257354000000000,1257357600000000,40.112.195.63,172.28.9.211,2,666,PSH+ACK
1257354000000000,1257354000000000,1257357600000000,40.112.195.63,172.28.9.211,2,132,FIN+ACK
1257354000000000,1257354000000000,1257357600000000,172.28.9.211,28.133.133.90,1,74,SYN
1257354000000000,1257354000000000,1257357600000000,28.133.133.90,172.28.9.211,1,74,SYN+ACK
1257354000000000,1257354000000000,1257357600000000,172.28.9.211,28.133.133.90,17,1122,ACK
1257354000000000,1257354000000000,1257357600000000,172.28.9.211,28.133.133.90,1,88,PSH+ACK
1257354000000000,1257354000000000,1257357600000000,28.133.133.90,172.28.9.211,13,18234,ACK
1257354000000000,1257354000000000,1257357600000000,28.133.133.90,172.28.9.211,3,1880,PSH+ACK
1257354000000000,1257354000000000,1257357600000000,28.133.133.90,172.28.9.211,1,958,ACK+FIN+PSH
1257354000000000,1257354000000000,1257357600000000,172.28.9.211,40.112.195.63,1,66,FIN+ACK
1257354000000000,1257354000000000,1257357600000000,40.112.195.63,172.28.9.211,1,74,SYN
1257354000000000,1257354000000000,1257357600000000,172.28.9.211,40.112.195.63,1,74,SYN+ACK
1257354000000000,1257354000000000,1257357600000000,172.28.9.211,40.112.195.63,1,1124,ACK+FIN+PSH
1257354000000000,1257354000000000,1257357600000000,172.28.9.211,28.133.133.90,1,66,FIN+ACK
1257354000000000,1257354000000000,1257357600000000,28.133.133.90,172.28.9.211,1,60,RST
1257354000000000,1257354000000000,1257357600000000,151.243.222.89,172.28.52.6,1,71,NONE
1257354000000000,1257354000000000,1257357600000000,172.28.52.6,151.243.222.89,1,99,NONE
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,44.29.203.5,1,74,SYN
1257357600000000,1257357600000000,1257361200000000,44.29.203.5,172.28.132.25,1,74,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,44.29.203.5,3,198,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,44.29.203.5,1,96,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,44.29.203.5,172.28.132.25,1,66,ACK
1257357600000000,1257357600000000,1257361200000000,44.29.203.5,172.28.132.25,1,562,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,44.29.203.5,172.28.132.25,1,66,FIN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,64.222.102.58,1,74,SYN
1257357600000000,1257357600000000,1257361200000000,64.222.102.58,172.28.132.25,1,74,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,64.222.102.58,12,792,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,64.222.102.58,1,91,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,64.222.102.58,172.28.132.25,9,12178,ACK
1257357600000000,1257357600000000,1257361200000000,64.222.102.58,172.28.132.25,2,1653,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,64.222.102.58,172.28.132.25,1,1103,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,44.29.203.5,1,74,SYN
1257357600000000,1257357600000000,1257361200000000,44.29.203.5,172.28.198.147,1,74,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,44.29.203.5,3,198,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,44.29.203.5,1,96,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,44.29.203.5,172.28.198.147,1,66,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,123.44.92.173,2,148,SYN
1257357600000000,1257357600000000,1257361200000000,123.44.92.173,172.28.132.25,2,148,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,123.44.92.173,11,726,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,123.44.92.173,2,175,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,123.44.92.173,172.28.132.25,6,6188,ACK
1257357600000000,1257357600000000,1257361200000000,123.44.92.173,172.28.132.25,3,491,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,123.44.92.173,172.28.132.25,2,206,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,44.29.203.5,172.28.198.147,1,562,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,44.29.203.5,172.28.198.147,1,66,FIN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,64.222.102.58,1,74,SYN
1257357600000000,1257357600000000,1257361200000000,64.222.102.58,172.28.198.147,1,74,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,64.222.102.58,12,792,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,64.222.102.58,1,91,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,64.222.102.58,172.28.198.147,9,12178,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,64.180.1.1,83,6142,SYN
1257357600000000,1257357600000000,1257361200000000,64.180.1.1,172.28.132.25,83,6142,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,64.180.1.1,166,10956,ACK
1257357600000000,1257357600000000,1257361200000000,64.180.1.1,172.28.132.25,83,6142,SYN
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,64.180.1.1,83,4980,RST+ACK
1257357600000000,1257357600000000,1257361200000000,64.180.1.1,172.28.132.25,498,75026,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,64.180.1.1,415,35870,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,64.180.1.1,172.28.132.25,172,11352,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,64.180.1.1,83,11620,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,64.180.1.1,85,5100,RST
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,70.98.1.1,93,6882,SYN
1257357600000000,1257357600000000,1257361200000000,70.98.1.1,172.28.132.25,93,6882,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,70.98.1.1,186,12276,ACK
1257357600000000,1257357600000000,1257361200000000,70.98.1.1,172.28.132.25,93,6882,SYN
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,70.98.1.1,93,5580,RST+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,44.29.203.5,1,74,SYN
1257357600000000,1257357600000000,1257361200000000,44.29.203.5,172.28.22.122,1,74,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,44.29.203.5,3,198,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,44.29.203.5,1,96,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,44.29.203.5,172.28.22.122,1,66,ACK
1257357600000000,1257357600000000,1257361200000000,70.98.1.1,172.28.132.25,558,83985,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,70.98.1.1,465,40106,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,70.98.1.1,172.28.132.25,190,12540,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,70.98.1.1,93,13020,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,70.98.1.1,94,5640,RST
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,44.29.203.5,1,74,SYN
1257357600000000,1257357600000000,1257361200000000,44.29.203.5,172.28.2.98,1,74,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,44.29.203.5,3,198,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,44.29.203.5,1,96,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,44.29.203.5,172.28.2.98,1,66,ACK
1257357600000000,1257357600000000,1257361200000000,64.222.102.58,172.28.198.147,2,1654,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,64.222.102.58,172.28.198.147,1,1103,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,24.145.1.1,36,2664,SYN
1257357600000000,1257357600000000,1257361200000000,24.145.1.1,172.28.132.25,36,2664,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,24.145.1.1,72,4752,ACK
1257357600000000,1257357600000000,1257361200000000,24.145.1.1,172.28.132.25,36,2664,SYN
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,24.145.1.1,36,2160,RST+ACK
1257357600000000,1257357600000000,1257361200000000,24.145.1.1,172.28.132.25,216,32550,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,24.145.1.1,180,15672,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,24.145.1.1,172.28.132.25,71,4686,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,24.145.1.1,36,5040,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,24.145.1.1,37,2220,RST
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,66.200.1.1,43,3182,SYN
1257357600000000,1257357600000000,1257361200000000,66.200.1.1,172.28.132.25,43,3182,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,66.200.1.1,86,5676,ACK
1257357600000000,1257357600000000,1257361200000000,66.200.1.1,172.28.132.25,43,3182,SYN
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,66.200.1.1,43,2580,RST+ACK
1257357600000000,1257357600000000,1257361200000000,66.200.1.1,172.28.132.25,258,38887,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,66.200.1.1,215,18692,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,66.200.1.1,172.28.132.25,86,5676,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,66.200.1.1,43,6020,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,44.29.203.5,172.28.22.122,1,562,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,44.29.203.5,172.28.22.122,1,66,FIN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,64.222.102.58,1,74,SYN
1257357600000000,1257357600000000,1257361200000000,64.222.102.58,172.28.22.122,1,74,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,64.222.102.58,12,792,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,64.222.102.58,1,91,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,64.222.102.58,172.28.22.122,9,12178,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.132.25,66.200.1.1,43,2580,RST
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,123.44.92.173,2,148,SYN
1257357600000000,1257357600000000,1257361200000000,123.44.92.173,172.28.198.147,2,148,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,123.44.92.173,9,594,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,123.44.92.173,2,175,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,123.44.92.173,172.28.198.147,4,3160,ACK
1257357600000000,1257357600000000,1257361200000000,123.44.92.173,172.28.198.147,3,1474,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,123.44.92.173,172.28.198.147,2,468,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,172.28.6.170,44.29.203.5,1,74,SYN
1257357600000000,1257357600000000,1257361200000000,44.29.203.5,172.28.6.170,1,74,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.6.170,44.29.203.5,3,198,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.6.170,44.29.203.5,1,96,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,44.29.203.5,172.28.6.170,1,66,ACK
1257357600000000,1257357600000000,1257361200000000,64.222.102.58,172.28.22.122,2,1653,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,44.29.203.5,172.28.2.98,1,562,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,44.29.203.5,172.28.2.98,1,66,FIN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,64.222.102.58,1,74,SYN
1257357600000000,1257357600000000,1257361200000000,64.222.102.58,172.28.22.122,1,1103,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,64.222.102.58,172.28.2.98,1,74,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,64.222.102.58,12,792,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,64.222.102.58,1,91,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,64.222.102.58,172.28.2.98,9,12178,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,64.180.1.1,12,888,SYN
1257357600000000,1257357600000000,1257361200000000,64.180.1.1,172.28.198.147,12,888,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,64.180.1.1,24,1584,ACK
1257357600000000,1257357600000000,1257361200000000,64.180.1.1,172.28.198.147,12,888,SYN
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,64.180.1.1,12,720,RST+ACK
1257357600000000,1257357600000000,1257361200000000,64.180.1.1,172.28.198.147,72,10846,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,64.180.1.1,60,5180,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,64.180.1.1,172.28.198.147,24,1584,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,64.180.1.1,12,1680,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,70.98.1.1,19,1406,SYN
1257357600000000,1257357600000000,1257361200000000,70.98.1.1,172.28.198.147,19,1406,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,70.98.1.1,38,2508,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,64.180.1.1,12,720,RST
1257357600000000,1257357600000000,1257361200000000,70.98.1.1,172.28.198.147,19,1406,SYN
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,70.98.1.1,19,1140,RST+ACK
1257357600000000,1257357600000000,1257361200000000,70.98.1.1,172.28.198.147,114,17176,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,70.98.1.1,95,8208,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,70.98.1.1,172.28.198.147,38,2508,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,70.98.1.1,19,2660,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,70.98.1.1,19,1140,RST
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,24.145.1.1,13,962,SYN
1257357600000000,1257357600000000,1257361200000000,24.145.1.1,172.28.198.147,13,962,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,24.145.1.1,26,1716,ACK
1257357600000000,1257357600000000,1257361200000000,24.145.1.1,172.28.198.147,13,962,SYN
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,24.145.1.1,13,780,RST+ACK
1257357600000000,1257357600000000,1257361200000000,24.145.1.1,172.28.198.147,78,11818,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,24.145.1.1,65,5644,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,24.145.1.1,172.28.198.147,26,1716,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,24.145.1.1,13,1820,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,24.145.1.1,13,780,RST
1257357600000000,1257357600000000,1257361200000000,64.222.102.58,172.28.2.98,2,1651,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,44.29.203.5,172.28.6.170,1,562,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,44.29.203.5,172.28.6.170,1,66,FIN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.6.170,64.222.102.58,1,74,SYN
1257357600000000,1257357600000000,1257361200000000,64.222.102.58,172.28.6.170,1,74,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.6.170,64.222.102.58,12,792,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.6.170,64.222.102.58,1,91,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,64.222.102.58,172.28.2.98,1,1103,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,64.222.102.58,172.28.6.170,9,12178,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,123.44.92.173,2,148,SYN
1257357600000000,1257357600000000,1257361200000000,123.44.92.173,172.28.22.122,2,148,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,123.44.92.173,9,594,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,123.44.92.173,2,175,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,123.44.92.173,172.28.22.122,4,3160,ACK
1257357600000000,1257357600000000,1257361200000000,123.44.92.173,172.28.22.122,3,623,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,123.44.92.173,172.28.22.122,2,244,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,172.28.6.48,44.29.203.5,1,74,SYN
1257357600000000,1257357600000000,1257361200000000,44.29.203.5,172.28.6.48,1,74,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.6.48,44.29.203.5,3,198,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.6.48,44.29.203.5,1,96,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,44.29.203.5,172.28.6.48,1,66,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,66.200.1.1,5,370,SYN
1257357600000000,1257357600000000,1257361200000000,66.200.1.1,172.28.198.147,5,370,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,66.200.1.1,10,660,ACK
1257357600000000,1257357600000000,1257361200000000,66.200.1.1,172.28.198.147,5,370,SYN
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,66.200.1.1,5,300,RST+ACK
1257357600000000,1257357600000000,1257361200000000,66.200.1.1,172.28.198.147,30,4555,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,66.200.1.1,25,2190,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,66.200.1.1,172.28.198.147,10,660,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,66.200.1.1,5,700,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,172.28.198.147,66.200.1.1,5,300,RST
1257357600000000,1257357600000000,1257361200000000,64.222.102.58,172.28.6.170,2,1652,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,64.222.102.58,172.28.6.170,1,1103,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,123.44.92.173,2,148,SYN
1257357600000000,1257357600000000,1257361200000000,123.44.92.173,172.28.2.98,2,148,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,123.44.92.173,9,594,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,123.44.92.173,2,175,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,123.44.92.173,172.28.2.98,4,3160,ACK
1257357600000000,1257357600000000,1257361200000000,123.44.92.173,172.28.2.98,3,1142,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,123.44.92.173,172.28.2.98,2,723,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,44.29.203.5,172.28.6.48,1,562,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,44.29.203.5,172.28.6.48,1,66,FIN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.6.48,64.222.102.58,1,74,SYN
1257357600000000,1257357600000000,1257361200000000,64.222.102.58,172.28.6.48,1,74,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.6.48,64.222.102.58,12,792,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.6.48,64.222.102.58,1,91,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,64.222.102.58,172.28.6.48,9,12178,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,70.98.1.1,48,3552,SYN
1257357600000000,1257357600000000,1257361200000000,70.98.1.1,172.28.22.122,48,3552,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,70.98.1.1,96,6336,ACK
1257357600000000,1257357600000000,1257361200000000,70.98.1.1,172.28.22.122,48,3552,SYN
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,70.98.1.1,48,2880,RST+ACK
1257357600000000,1257357600000000,1257361200000000,70.98.1.1,172.28.22.122,288,43448,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,70.98.1.1,240,20730,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,70.98.1.1,172.28.22.122,98,6468,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,70.98.1.1,48,6864,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,24.145.1.1,17,1258,SYN
1257357600000000,1257357600000000,1257361200000000,24.145.1.1,172.28.22.122,17,1258,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,24.145.1.1,34,2244,ACK
1257357600000000,1257357600000000,1257361200000000,24.145.1.1,172.28.22.122,17,1258,SYN
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,24.145.1.1,17,1020,RST+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,70.98.1.1,49,2940,RST
1257357600000000,1257357600000000,1257361200000000,24.145.1.1,172.28.22.122,102,15373,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,24.145.1.1,85,7388,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,24.145.1.1,172.28.22.122,34,2244,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,24.145.1.1,17,2431,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,24.145.1.1,18,1080,RST
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,64.180.1.1,39,2886,SYN
1257357600000000,1257357600000000,1257361200000000,64.180.1.1,172.28.22.122,39,2886,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,64.180.1.1,78,5148,ACK
1257357600000000,1257357600000000,1257361200000000,64.180.1.1,172.28.22.122,39,2886,SYN
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,64.180.1.1,39,2340,RST+ACK
1257357600000000,1257357600000000,1257361200000000,64.180.1.1,172.28.22.122,234,35047,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,64.180.1.1,195,16820,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,64.180.1.1,172.28.22.122,82,5412,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,64.180.1.1,39,5577,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,172.28.22.122,64.180.1.1,39,2340,RST
1257357600000000,1257357600000000,1257361200000000,172.28.6.170,123.44.92.173,2,148,SYN
1257357600000000,1257357600000000,1257361200000000,123.44.92.173,172.28.6.170,2,148,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.6.170,123.44.92.173,7,462,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.6.170,123.44.92.173,2,175,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,123.44.92.173,172.28.6.170,3,1646,ACK
1257357600000000,1257357600000000,1257361200000000,123.44.92.173,172.28.6.170,2,166,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,123.44.92.173,172.28.6.170,2,1178,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,64.222.102.58,172.28.6.48,2,1651,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,64.222.102.58,172.28.6.48,1,1103,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,24.145.1.1,15,1110,SYN
1257357600000000,1257357600000000,1257361200000000,24.145.1.1,172.28.2.98,15,1110,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,24.145.1.1,30,1980,ACK
1257357600000000,1257357600000000,1257361200000000,24.145.1.1,172.28.2.98,15,1110,SYN
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,24.145.1.1,15,900,RST+ACK
1257357600000000,1257357600000000,1257361200000000,24.145.1.1,172.28.2.98,90,13423,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,24.145.1.1,75,6536,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,24.145.1.1,172.28.2.98,32,2112,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,24.145.1.1,15,2100,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,64.180.1.1,29,2146,SYN
1257357600000000,1257357600000000,1257361200000000,64.180.1.1,172.28.2.98,29,2146,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,64.180.1.1,58,3828,ACK
1257357600000000,1257357600000000,1257361200000000,64.180.1.1,172.28.2.98,29,2146,SYN
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,64.180.1.1,29,1740,RST+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,24.145.1.1,15,900,RST
1257357600000000,1257357600000000,1257361200000000,64.180.1.1,172.28.2.98,174,25775,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,64.180.1.1,145,12516,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,64.180.1.1,172.28.2.98,58,3828,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,64.180.1.1,29,4060,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,70.98.1.1,37,2738,SYN
1257357600000000,1257357600000000,1257361200000000,70.98.1.1,172.28.2.98,37,2738,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,70.98.1.1,74,4884,ACK
1257357600000000,1257357600000000,1257361200000000,70.98.1.1,172.28.2.98,37,2738,SYN
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,70.98.1.1,37,2220,RST+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,64.180.1.1,30,1800,RST
1257357600000000,1257357600000000,1257361200000000,70.98.1.1,172.28.2.98,222,32879,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,70.98.1.1,185,15956,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,70.98.1.1,172.28.2.98,74,4884,ACK
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,70.98.1.1,37,5180,ACK+FIN+PSH
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,66.200.1.1,19,1406,SYN
1257357600000000,1257357600000000,1257361200000000,66.200.1.1,172.28.2.98,19,1406,SYN+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,66.200.1.1,38,2508,ACK
1257357600000000,1257357600000000,1257361200000000,66.200.1.1,172.28.2.98,19,1406,SYN
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,66.200.1.1,19,1140,RST+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,70.98.1.1,37,2220,RST
1257357600000000,1257357600000000,1257361200000000,66.200.1.1,172.28.2.98,114,17396,PSH+ACK
1257357600000000,1257357600000000,1257361200000000,172.28.2.98,66.200.1.1,95,8252,PSH+ACK
